0: output to qw.linear.o
Could not open qw.linear.config. Generating configurations from scratch
2004: Timestep is 1.80565
701: Timestep is 1.80565
1276: Timestep is 1.80565
404: Timestep is 1.80565
977: Timestep is 1.80565
2006: Timestep is 1.80565
1887: Timestep is 1.80565
405: Timestep is 1.80565
978: Timestep is 1.80565
2007: Timestep is 1.80565
1892: Timestep is 1.80565
1894: Timestep is 1.80565
206: Timestep is 1.80565
208: Timestep is 1.80565
703: Timestep is 1.80565
1608: Timestep is 1.80565
1282: Timestep is 1.80565
410: Timestep is 1.80565
979: Timestep is 1.80565
2008: Timestep is 1.80565
1633: Timestep is 1.80565
219: Timestep is 1.80565
704: Timestep is 1.80565
1610: Timestep is 1.80565
1286: Timestep is 1.80565
411: Timestep is 1.80565
980: Timestep is 1.80565
2009: Timestep is 1.80565
1635: Timestep is 1.80565
221: Timestep is 1.80565
706: Timestep is 1.80565
1614: Timestep is 1.80565
412: Timestep is 1.80565
981: Timestep is 1.80565
2010: Timestep is 1.80565
224: Timestep is 1.80565
707: Timestep is 1.80565
414: Timestep is 1.80565
983: Timestep is 1.80565
2011: Timestep is 1.80565
225: Timestep is 1.80565
708: Timestep is 1.80565
415: Timestep is 1.80565
986: Timestep is 1.80565
2012: Timestep is 1.80565
709: Timestep is 1.80565
416: Timestep is 1.80565
989: Timestep is 1.80565
2014: Timestep is 1.80565
712: Timestep is 1.80565
418: Timestep is 1.80565
2015: Timestep is 1.80565
1616: Timestep is 1.80565
1287: Timestep is 1.80565
990: Timestep is 1.80565
1636: Timestep is 1.80565
1619: Timestep is 1.80565
1288: Timestep is 1.80565
1640: Timestep is 1.80565
1621: Timestep is 1.80565
1289: Timestep is 1.80565
1642: Timestep is 1.80565
1622: Timestep is 1.80565
1294: Timestep is 1.80565
1643: Timestep is 1.80565
1623: Timestep is 1.80565
1295: Timestep is 1.80565
1644: Timestep is 1.80565
1624: Timestep is 1.80565
1299: Timestep is 1.80565
1647: Timestep is 1.80565
1303: Timestep is 1.80565
233: Timestep is 1.80565
235: Timestep is 1.80565
713: Timestep is 1.80565
1626: Timestep is 1.80565
1305: Timestep is 1.80565
419: Timestep is 1.80565
991: Timestep is 1.80565
2017: Timestep is 1.80565
1648: Timestep is 1.80565
237: Timestep is 1.80565
722: Timestep is 1.80565
1628: Timestep is 1.80565
1307: Timestep is 1.80565
422: Timestep is 1.80565
992: Timestep is 1.80565
2019: Timestep is 1.80565
1649: Timestep is 1.80565
239: Timestep is 1.80565
729: Timestep is 1.80565
1360: Timestep is 1.80565
423: Timestep is 1.80565
996: Timestep is 1.80565
2020: Timestep is 1.80565
1654: Timestep is 1.80565
246: Timestep is 1.80565
730: Timestep is 1.80565
